split,image_id,label_file,modalities,added,removed,modified,classes_affected,change_types,verification_statuses,note
train,13326,train/13326.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,auto_high_confidence:1;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13327,train/13327.txt,IR|RGB,0,0,8,freight_car|truck|van,OBB_adjustment:6;category_correction:2,auto_high_confidence:2;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13328,train/13328.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13329,train/13329.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13330,train/13330.txt,IR|RGB,4,4,0,bus|freight_car,addition:4;removal:4,needs_review:8,file-level summary aggregated from instance-level refinement records
train,13332,train/13332.txt,IR|RGB,0,0,5,car|van,OBB_adjustment:3;category_correction+OBB_adjustment:2,needs_review:5,file-level summary aggregated from instance-level refinement records
train,13333,train/13333.txt,IR|RGB,2,2,0,truck,addition:2;removal:2,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13334,train/13334.txt,IR|RGB,0,0,12,freight_car|truck,OBB_adjustment:4;category_correction+OBB_adjustment:8,auto_high_confidence:2;needs_review:10,file-level summary aggregated from instance-level refinement records
train,13335,train/13335.txt,IR|RGB,0,0,12,freight_car|truck,category_correction:12,auto_high_confidence:12,file-level summary aggregated from instance-level refinement records
train,13336,train/13336.txt,IR|RGB,0,0,15,bus|car,OBB_adjustment:15,auto_high_confidence:11;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13338,train/13338.txt,IR|RGB,0,0,3,truck,OBB_adjustment:3,auto_high_confidence:2;needs_review:1,file-level summary aggregated from instance-level refinement records
train,13339,train/13339.txt,IR|RGB,0,0,6,car|truck,OBB_adjustment:6,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13340,train/13340.txt,IR|RGB,0,0,15,car,OBB_adjustment:15,auto_high_confidence:2;needs_review:13,file-level summary aggregated from instance-level refinement records
train,13341,train/13341.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,13342,train/13342.txt,IR|RGB,0,0,8,car,OBB_adjustment:8,auto_high_confidence:4;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13343,train/13343.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13344,train/13344.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13345,train/13345.txt,IR|RGB,2,2,9,car|freight_car|truck,OBB_adjustment:9;addition:2;removal:2,needs_review:13,file-level summary aggregated from instance-level refinement records
train,13346,train/13346.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13347,train/13347.txt,IR|RGB,8,8,22,freight_car|truck,OBB_adjustment:22;addition:8;removal:8,needs_review:38,file-level summary aggregated from instance-level refinement records
train,13348,train/13348.txt,IR|RGB,0,0,6,car|van,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13349,train/13349.txt,IR|RGB,0,0,10,car,OBB_adjustment:10,auto_high_confidence:3;needs_review:7,file-level summary aggregated from instance-level refinement records
train,13350,train/13350.txt,IR,0,0,1,car,OBB_adjustment:1,needs_review:1,file-level summary aggregated from instance-level refinement records
train,13351,train/13351.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,13352,train/13352.txt,IR|RGB,0,0,10,car|van,OBB_adjustment:8;category_correction:2,auto_high_confidence:2;needs_review:8,file-level summary aggregated from instance-level refinement records
train,13353,train/13353.txt,IR|RGB,5,5,23,bus,OBB_adjustment:23;addition:5;removal:5,auto_high_confidence:6;needs_review:27,file-level summary aggregated from instance-level refinement records
train,13355,train/13355.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13356,train/13356.txt,IR|RGB,0,0,10,car|freight_car|truck,OBB_adjustment:4;category_correction:6,auto_high_confidence:10,file-level summary aggregated from instance-level refinement records
train,13357,train/13357.txt,IR|RGB,0,0,15,car|freight_car,OBB_adjustment:15,auto_high_confidence:7;needs_review:8,file-level summary aggregated from instance-level refinement records
train,13358,train/13358.txt,IR|RGB,0,0,12,bus|car,OBB_adjustment:12,needs_review:12,file-level summary aggregated from instance-level refinement records
train,13359,train/13359.txt,IR|RGB,0,0,4,truck,OBB_adjustment:4,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13360,train/13360.txt,IR|RGB,2,2,2,car,OBB_adjustment:2;addition:2;removal:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13362,train/13362.txt,IR,0,0,1,car,OBB_adjustment:1,auto_high_confidence:1,file-level summary aggregated from instance-level refinement records
train,13363,train/13363.txt,IR|RGB,1,1,4,bus|car|freight_car|truck,OBB_adjustment:2;addition:1;category_correction+OBB_adjustment:2;removal:1,auto_high_confidence:3;needs_review:3,file-level summary aggregated from instance-level refinement records
train,13364,train/13364.txt,IR,0,0,2,van,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13365,train/13365.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,13366,train/13366.txt,IR|RGB,0,0,2,freight_car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13367,train/13367.txt,IR,0,0,1,car,OBB_adjustment:1,needs_review:1,file-level summary aggregated from instance-level refinement records
train,13368,train/13368.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13370,train/13370.txt,IR|RGB,4,4,10,car,OBB_adjustment:10;addition:4;removal:4,needs_review:18,file-level summary aggregated from instance-level refinement records
train,13371,train/13371.txt,IR|RGB,0,0,10,bus,OBB_adjustment:10,auto_high_confidence:4;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13372,train/13372.txt,IR|RGB,0,0,9,car|truck|van,OBB_adjustment:7;category_correction:1;category_correction+OBB_adjustment:1,auto_high_confidence:4;needs_review:5,file-level summary aggregated from instance-level refinement records
train,13373,train/13373.txt,IR|RGB,0,0,5,freight_car|truck,OBB_adjustment:3;category_correction:2,auto_high_confidence:2;needs_review:3,file-level summary aggregated from instance-level refinement records
train,13375,train/13375.txt,IR|RGB,1,1,26,car,OBB_adjustment:26;addition:1;removal:1,auto_high_confidence:3;needs_review:25,file-level summary aggregated from instance-level refinement records
train,13377,train/13377.txt,IR|RGB,0,0,10,bus|freight_car|truck,category_correction:6;category_correction+OBB_adjustment:4,auto_high_confidence:6;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13378,train/13378.txt,IR|RGB,0,0,9,car|van,OBB_adjustment:1;category_correction:8,auto_high_confidence:9,file-level summary aggregated from instance-level refinement records
train,13379,train/13379.txt,IR|RGB,1,1,4,truck,OBB_adjustment:4;addition:1;removal:1,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13380,train/13380.txt,IR|RGB,0,0,4,car|truck,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13382,train/13382.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,auto_high_confidence:1;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13383,train/13383.txt,IR|RGB,9,9,30,car,OBB_adjustment:30;addition:9;removal:9,auto_high_confidence:14;needs_review:34,file-level summary aggregated from instance-level refinement records
train,13384,train/13384.txt,IR|RGB,0,0,4,truck,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13386,train/13386.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13387,train/13387.txt,IR|RGB,0,0,8,car|truck,OBB_adjustment:8,auto_high_confidence:5;needs_review:3,file-level summary aggregated from instance-level refinement records
train,13388,train/13388.txt,IR|RGB,4,4,7,car,OBB_adjustment:7;addition:4;removal:4,auto_high_confidence:4;needs_review:11,file-level summary aggregated from instance-level refinement records
train,13391,train/13391.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13392,train/13392.txt,IR|RGB,0,0,4,truck,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13393,train/13393.txt,IR|RGB,0,0,5,freight_car|truck,OBB_adjustment:5,auto_high_confidence:2;needs_review:3,file-level summary aggregated from instance-level refinement records
train,13394,train/13394.txt,IR|RGB,0,0,5,car,OBB_adjustment:5,needs_review:5,file-level summary aggregated from instance-level refinement records
train,13396,train/13396.txt,IR|RGB,1,1,2,car|truck,OBB_adjustment:2;addition:1;removal:1,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13397,train/13397.txt,IR|RGB,2,2,18,car,OBB_adjustment:18;addition:2;removal:2,auto_high_confidence:4;needs_review:18,file-level summary aggregated from instance-level refinement records
train,13398,train/13398.txt,IR|RGB,0,0,20,car,OBB_adjustment:20,auto_high_confidence:2;needs_review:18,file-level summary aggregated from instance-level refinement records
train,13399,train/13399.txt,IR|RGB,0,0,6,car|van,OBB_adjustment:4;category_correction:2,auto_high_confidence:4;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13400,train/13400.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13401,train/13401.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13403,train/13403.txt,IR|RGB,2,2,6,car|truck,OBB_adjustment:6;addition:2;removal:2,needs_review:10,file-level summary aggregated from instance-level refinement records
train,13404,train/13404.txt,IR|RGB,2,12,6,car|freight_car|truck,OBB_adjustment:6;addition:2;removal:12,auto_high_confidence:2;needs_review:18,file-level summary aggregated from instance-level refinement records
train,13406,train/13406.txt,IR|RGB,0,0,12,car,OBB_adjustment:12,needs_review:12,file-level summary aggregated from instance-level refinement records
train,13407,train/13407.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13408,train/13408.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13409,train/13409.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,needs_review:3,file-level summary aggregated from instance-level refinement records
train,13410,train/13410.txt,IR|RGB,0,0,10,bus,OBB_adjustment:10,auto_high_confidence:4;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13412,train/13412.txt,IR|RGB,0,0,32,car,OBB_adjustment:32,needs_review:32,file-level summary aggregated from instance-level refinement records
train,13414,train/13414.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13415,train/13415.txt,IR|RGB,0,0,3,car|freight_car,OBB_adjustment:3,needs_review:3,file-level summary aggregated from instance-level refinement records
train,13416,train/13416.txt,IR,0,0,1,truck,OBB_adjustment:1,needs_review:1,file-level summary aggregated from instance-level refinement records
train,13417,train/13417.txt,IR|RGB,2,2,6,car|truck|van,OBB_adjustment:4;addition:2;category_correction:2;removal:2,auto_high_confidence:2;needs_review:8,file-level summary aggregated from instance-level refinement records
train,13418,train/13418.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13419,train/13419.txt,IR|RGB,0,0,10,freight_car|truck,OBB_adjustment:10,auto_high_confidence:2;needs_review:8,file-level summary aggregated from instance-level refinement records
train,13421,train/13421.txt,IR|RGB,0,0,20,car,OBB_adjustment:20,auto_high_confidence:4;needs_review:16,file-level summary aggregated from instance-level refinement records
train,13422,train/13422.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13423,train/13423.txt,IR|RGB,2,2,8,car,OBB_adjustment:8;addition:2;removal:2,needs_review:12,file-level summary aggregated from instance-level refinement records
train,13424,train/13424.txt,IR|RGB,2,2,12,car|freight_car,OBB_adjustment:12;addition:2;removal:2,auto_high_confidence:4;needs_review:12,file-level summary aggregated from instance-level refinement records
train,13425,train/13425.txt,IR,0,0,4,car|truck,OBB_adjustment:4,auto_high_confidence:1;needs_review:3,file-level summary aggregated from instance-level refinement records
train,13426,train/13426.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13428,train/13428.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13429,train/13429.txt,IR|RGB,0,0,4,bus,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13430,train/13430.txt,IR|RGB,0,0,18,car,OBB_adjustment:18,auto_high_confidence:6;needs_review:12,file-level summary aggregated from instance-level refinement records
train,13431,train/13431.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,13432,train/13432.txt,IR,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13433,train/13433.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,auto_high_confidence:2;needs_review:1,file-level summary aggregated from instance-level refinement records
train,13435,train/13435.txt,IR|RGB,0,0,4,car|truck|van,OBB_adjustment:2;category_correction:2,auto_high_confidence:4,file-level summary aggregated from instance-level refinement records
train,13436,train/13436.txt,IR|RGB,0,0,6,car|truck|van,OBB_adjustment:4;category_correction:2,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13437,train/13437.txt,IR,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,13439,train/13439.txt,IR|RGB,0,0,2,bus,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13440,train/13440.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13441,train/13441.txt,IR|RGB,0,0,4,freight_car|van,OBB_adjustment:4,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13443,train/13443.txt,IR|RGB,0,0,12,car|van,OBB_adjustment:12,auto_high_confidence:2;needs_review:10,file-level summary aggregated from instance-level refinement records
train,13444,train/13444.txt,IR|RGB,0,0,6,bus,OBB_adjustment:6,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13445,train/13445.txt,IR|RGB,0,0,9,car|van,OBB_adjustment:9,auto_high_confidence:3;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13447,train/13447.txt,IR|RGB,0,0,7,car,OBB_adjustment:7,auto_high_confidence:1;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13448,train/13448.txt,IR|RGB,0,0,2,freight_car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13449,train/13449.txt,IR|RGB,0,0,6,bus|car,OBB_adjustment:6,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13451,train/13451.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13452,train/13452.txt,IR|RGB,2,2,1,car,OBB_adjustment:1;addition:2;removal:2,auto_high_confidence:1;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13453,train/13453.txt,IR|RGB,0,0,14,car,OBB_adjustment:14,auto_high_confidence:2;needs_review:12,file-level summary aggregated from instance-level refinement records
train,13454,train/13454.txt,IR|RGB,0,0,8,car,OBB_adjustment:8,needs_review:8,file-level summary aggregated from instance-level refinement records
train,13455,train/13455.txt,IR|RGB,0,0,52,car|truck,category_correction:48;category_correction+OBB_adjustment:4,auto_high_confidence:51;needs_review:1,file-level summary aggregated from instance-level refinement records
train,13456,train/13456.txt,IR|RGB,0,0,9,car,OBB_adjustment:9,needs_review:9,file-level summary aggregated from instance-level refinement records
train,13458,train/13458.txt,IR,1,1,20,car|freight_car|truck,OBB_adjustment:4;addition:1;category_correction:10;category_correction+OBB_adjustment:6;removal:1,auto_high_confidence:11;needs_review:11,file-level summary aggregated from instance-level refinement records
train,13459,train/13459.txt,IR|RGB,0,0,10,car|freight_car|van,OBB_adjustment:10,auto_high_confidence:4;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13460,train/13460.txt,IR|RGB,0,0,26,car,OBB_adjustment:26,auto_high_confidence:6;needs_review:20,file-level summary aggregated from instance-level refinement records
train,13461,train/13461.txt,IR|RGB,0,0,14,car|freight_car,OBB_adjustment:14,auto_high_confidence:2;needs_review:12,file-level summary aggregated from instance-level refinement records
train,13462,train/13462.txt,IR|RGB,0,0,5,car,OBB_adjustment:5,auto_high_confidence:1;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13463,train/13463.txt,IR|RGB,2,2,2,car,OBB_adjustment:2;addition:2;removal:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13464,train/13464.txt,IR|RGB,0,0,3,car|van,OBB_adjustment:3,needs_review:3,file-level summary aggregated from instance-level refinement records
train,13465,train/13465.txt,IR,2,2,2,bus|car,OBB_adjustment:2;addition:2;removal:2,auto_high_confidence:1;needs_review:5,file-level summary aggregated from instance-level refinement records
train,13466,train/13466.txt,IR,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13467,train/13467.txt,IR|RGB,0,0,11,car|truck,OBB_adjustment:11,auto_high_confidence:8;needs_review:3,file-level summary aggregated from instance-level refinement records
train,13468,train/13468.txt,IR|RGB,0,0,3,car|van,OBB_adjustment:3,auto_high_confidence:2;needs_review:1,file-level summary aggregated from instance-level refinement records
train,13469,train/13469.txt,IR|RGB,0,0,7,bus|car,OBB_adjustment:7,auto_high_confidence:3;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13470,train/13470.txt,IR,0,0,1,truck,OBB_adjustment:1,auto_high_confidence:1,file-level summary aggregated from instance-level refinement records
train,13471,train/13471.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13473,train/13473.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13475,train/13475.txt,IR|RGB,0,0,4,car|van,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13476,train/13476.txt,IR|RGB,0,0,11,car|freight_car|truck,OBB_adjustment:9;category_correction:2,auto_high_confidence:4;needs_review:7,file-level summary aggregated from instance-level refinement records
train,13477,train/13477.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,auto_high_confidence:4;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13479,train/13479.txt,IR|RGB,1,1,11,car|freight_car|truck,OBB_adjustment:11;addition:1;removal:1,auto_high_confidence:6;needs_review:7,file-level summary aggregated from instance-level refinement records
train,13480,train/13480.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13481,train/13481.txt,IR|RGB,3,3,36,car,OBB_adjustment:36;addition:3;removal:3,auto_high_confidence:12;needs_review:30,file-level summary aggregated from instance-level refinement records
train,13482,train/13482.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,needs_review:3,file-level summary aggregated from instance-level refinement records
train,13484,train/13484.txt,IR|RGB,0,0,8,car,OBB_adjustment:8,auto_high_confidence:1;needs_review:7,file-level summary aggregated from instance-level refinement records
train,13485,train/13485.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13487,train/13487.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13488,train/13488.txt,IR|RGB,0,0,5,car,OBB_adjustment:5,auto_high_confidence:1;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13490,train/13490.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13491,train/13491.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,auto_high_confidence:1;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13492,train/13492.txt,IR|RGB,0,0,10,car,OBB_adjustment:10,auto_high_confidence:2;needs_review:8,file-level summary aggregated from instance-level refinement records
train,13493,train/13493.txt,IR|RGB,2,2,0,car,addition:2;removal:2,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13495,train/13495.txt,IR|RGB,0,1,4,car|van,OBB_adjustment:4;removal:1,needs_review:5,file-level summary aggregated from instance-level refinement records
train,13498,train/13498.txt,IR|RGB,2,2,38,car,OBB_adjustment:38;addition:2;removal:2,auto_high_confidence:4;needs_review:38,file-level summary aggregated from instance-level refinement records
train,13499,train/13499.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13500,train/13500.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13501,train/13501.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13502,train/13502.txt,IR|RGB,2,2,2,truck,OBB_adjustment:2;addition:2;removal:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,13503,train/13503.txt,IR|RGB,0,0,7,car,OBB_adjustment:7,auto_high_confidence:2;needs_review:5,file-level summary aggregated from instance-level refinement records
train,13505,train/13505.txt,IR|RGB,0,0,4,freight_car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13506,train/13506.txt,IR|RGB,0,0,5,car|truck,OBB_adjustment:5,needs_review:5,file-level summary aggregated from instance-level refinement records
train,13507,train/13507.txt,IR|RGB,0,0,6,freight_car|truck,OBB_adjustment:2;category_correction:2;category_correction+OBB_adjustment:2,auto_high_confidence:4;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13508,train/13508.txt,IR,0,0,1,car,OBB_adjustment:1,needs_review:1,file-level summary aggregated from instance-level refinement records
train,13511,train/13511.txt,IR|RGB,0,0,4,truck,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13512,train/13512.txt,IR,0,0,1,car,OBB_adjustment:1,auto_high_confidence:1,file-level summary aggregated from instance-level refinement records
train,13513,train/13513.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,auto_high_confidence:1;needs_review:5,file-level summary aggregated from instance-level refinement records
train,13514,train/13514.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13515,train/13515.txt,IR|RGB,0,0,6,car,OBB_adjustment:6,auto_high_confidence:4;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13516,train/13516.txt,IR|RGB,0,0,5,car,OBB_adjustment:5,auto_high_confidence:2;needs_review:3,file-level summary aggregated from instance-level refinement records
train,13517,train/13517.txt,IR|RGB,0,0,5,car|freight_car,OBB_adjustment:5,needs_review:5,file-level summary aggregated from instance-level refinement records
train,13518,train/13518.txt,IR|RGB,0,0,7,car,OBB_adjustment:7,auto_high_confidence:1;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13520,train/13520.txt,IR|RGB,0,0,24,car|truck|van,category_correction:24,auto_high_confidence:24,file-level summary aggregated from instance-level refinement records
train,13521,train/13521.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13522,train/13522.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13523,train/13523.txt,IR|RGB,0,0,10,bus|car|truck|van,OBB_adjustment:8;category_correction:2,auto_high_confidence:4;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13524,train/13524.txt,IR|RGB,0,0,5,car,OBB_adjustment:5,auto_high_confidence:1;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13525,train/13525.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,13526,train/13526.txt,IR,0,0,1,car,OBB_adjustment:1,needs_review:1,file-level summary aggregated from instance-level refinement records
train,13527,train/13527.txt,IR|RGB,0,0,8,bus|car|van,OBB_adjustment:4;category_correction:4,auto_high_confidence:4;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13528,train/13528.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13529,train/13529.txt,IR|RGB,0,0,10,car|van,OBB_adjustment:10,auto_high_confidence:4;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13530,train/13530.txt,IR|RGB,0,0,4,freight_car|truck,category_correction:2;category_correction+OBB_adjustment:2,auto_high_confidence:4,file-level summary aggregated from instance-level refinement records
train,13532,train/13532.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13533,train/13533.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,13534,train/13534.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,13535,train/13535.txt,IR|RGB,0,0,2,freight_car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13536,train/13536.txt,IR|RGB,2,2,3,truck,OBB_adjustment:3;addition:2;removal:2,needs_review:7,file-level summary aggregated from instance-level refinement records
train,13537,train/13537.txt,IR|RGB,0,0,8,truck,OBB_adjustment:8,auto_high_confidence:6;needs_review:2,file-level summary aggregated from instance-level refinement records
train,13538,train/13538.txt,IR|RGB,0,0,10,car,OBB_adjustment:10,auto_high_confidence:4;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13539,train/13539.txt,IR|RGB,0,0,10,car|truck,OBB_adjustment:10,auto_high_confidence:4;needs_review:6,file-level summary aggregated from instance-level refinement records
train,13541,train/13541.txt,IR,0,0,12,car,OBB_adjustment:12,needs_review:12,file-level summary aggregated from instance-level refinement records
train,13542,train/13542.txt,IR|RGB,0,0,10,car|freight_car,OBB_adjustment:10,auto_high_confidence:6;needs_review:4,file-level summary aggregated from instance-level refinement records
train,13543,train/13543.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13544,train/13544.txt,IR|RGB,1,1,8,car,OBB_adjustment:8;addition:1;removal:1,auto_high_confidence:2;needs_review:8,file-level summary aggregated from instance-level refinement records
train,13545,train/13545.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,13546,train/13546.txt,IR|RGB,1,1,3,car,OBB_adjustment:3;addition:1;removal:1,needs_review:5,file-level summary aggregated from instance-level refinement records
train,13547,train/13547.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13548,train/13548.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,13549,train/13549.txt,IR|RGB,0,0,2,car|van,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,13550,train/13550.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
